"iso3c","year","pop","urban","rural"
"USA",2009,308512035,244766919.190041,58892280.9316013
"USA",2010,311182845,247260659.169692,58859258.4658708
"USA",2011,313876608,249509439.633042,58741389.3073548
"USA",2012,316651321,251513802.464131,58541587.7548163
"USA",2013,319375166,253445114.564731,58299845.4958142
"USA",2014,322033964,255417161.632057,58044690.9848304
"USA",2015,324607776,257521891.749137,57795770.3915263
"USA",2016,327210198,259687676.35109,57537485.5645544
"USA",2017,329791231,261940040.000639,57274910.8662625
"USA",2018,332140037,264438826.533279,57042056.209562
"USA",2019,334319671,267123531.112831,56824510.3681021
"USA",2020,335942003,270296085.080495,56684485.3157585
"USA",2021,336997624,273976366.506964,56622673.8263294
"USA",2022,338289857,277520366.358486,56503312.3354922
"USA",2023,339996563,280762695.874664,56295118.9597761
"USA",2024,341814420,283932213.011961,56045840.064325
"USA",2025,343603404,287129563.346817,55777385.9248496
"USA",2026,345364937,290349162.746651,55490062.9764857
"USA",2027,347098261,293582820.139799,55180911.9262629
"USA",2028,348804850,296814637.141657,54848343.9235435
"USA",2029,350493332,300017826.330573,54488261.7795422
"USA",2030,352162301,303180284.797151,54099874.3417456
"USA",2031,353802974,306298056.6749,53683712.8423912
"USA",2032,355412200,309375297.589672,53242659.8383511
"USA",2033,356991059,312402453.589181,52774887.5077569
"USA",2034,358528775,315391298.179623,52285548.6118234
"USA",2035,360016420,318344813.12269,51776697.3239721
"USA",2036,361456574,321260532.492072,51250139.7415447
"USA",2037,362841838,324133964.121304,50715937.308751
"USA",2038,364161174,326977662.890553,50179080.3596212
"USA",2039,365420860,329788049.187997,49638785.2953988
"USA",2040,366616240,332575055.815858,49098207.651685
"USA",2041,367749399,335338032.965759,48555973.6835899
"USA",2042,368832202,338072967.067013,48012002.8131383
"USA",2043,369853049,340800137.759578,47470562.964049
"USA",2044,370815335,343535012.299316,46933373.3325781
"USA",2045,371715154,346289422.265523,46401265.5104182
"USA",2046,372551915,349072157.124733,45876789.9743583
"USA",2047,373335573,351882316.850637,45359015.9730104
"USA",2048,374064084,354723501.080633,44846997.2433921
"USA",2049,374749589,357589538.16491,44342693.4645684
"USA",2050,375391963,360484210.702188,43842898.6690906
"AUS",1990,17048003,14553019.4357662,2480980.44093493
"AUS",1991,17271086,14751780.6349873,2521133.41338234
"AUS",1992,17462504,14933065.6130415,2576462.00109675
"AUS",1993,17631511,15109402.3648909,2633261.26728447
"AUS",1994,17805504,15270323.7156331,2688500.9264551
"AUS",1995,18002999,15410083.5644106,2741221.6153542
"AUS",1996,18211845,15538307.513599,2792039.63134982
"AUS",1997,18410250,15678179.8183077,2845745.11481376
"AUS",1998,18601667,15826702.2520078,2901846.37753165
"AUS",1999,18800892,15970270.985015,2959055.61289326
"AUS",2000,19017963,16100565.5547863,3013592.78067793
"AUS",2001,19248143,16222559.4957394,3067320.10459399
"AUS",2002,19475844,16401289.2072867,3072866.82928863
"AUS",2003,19698999,16611314.1586534,3083687.04419956
"AUS",2004,19925056,16868401.8755079,3102568.54485127
"AUS",2005,20171731,17174236.757371,3130249.95227232
"AUS",2006,20467030,17517076.1952272,3164452.87860525
"AUS",2007,20830828,17865232.33738,3196576.43949631
"AUS",2008,21247873,18210163.7655684,3228389.1192309
"AUS",2009,21660892,18558681.1475723,3258708.5056331
"AUS",2010,22019168,18928282.8488343,3293010.88942143
"AUS",2011,22357034,19279606.8118875,3322024.558356
"AUS",2012,22729269,19569515.4120443,3345593.91241311
"AUS",2013,23111782,19826731.6643952,3361549.53348037
"AUS",2014,23469579,20099641.5402253,3380780.71191648
"AUS",2015,23820236,20379672.1409477,3400109.05013703
"AUS",2016,24195701,20640369.1300368,3416130.65891333
"AUS",2017,24590334,20884986.9220971,3427468.57362734
"AUS",2018,24979230,21130235.1593704,3436254.03985631
"AUS",2019,25357170,21377638.5929502,3444048.68524366
"AUS",2020,25670051,21671861.579083,3456970.61529017
"AUS",2021,25921089,22007539.7295229,3475239.98702369
"AUS",2022,26177413,22329041.7582517,3488788.63621856
"AUS",2023,26439111,22638004.0917412,3497760.04193182
"AUS",2024,26699482,22942797.0175601,3504320.15872068
"AUS",2025,26958054,23247527.2510397,3508797.55638148
"AUS",2026,27214034,23552013.0532651,3510165.38011233
"AUS",2027,27467171,23856344.7251266,3510575.91624562
"AUS",2028,27717005,24161929.0395914,3509085.05446386
"AUS",2029,27962250,24465280.583644,3504469.91926615
"AUS",2030,28202414,24768585.4125821,3499038.23835789
"AUS",2031,28437615,25071881.0279976,3490640.82905687
"AUS",2032,28667426,25374556.1948952,3480323.24213552
"AUS",2033,28892146,25676360.9736708,3468041.24553434
"AUS",2034,29112898,25980092.1914404,3453890.26540745
"AUS",2035,29329425,26284997.4044837,3438895.102785
"AUS",2036,29541523,26592292.2795822,3422061.71970213
"AUS",2037,29750263,26901039.6311454,3403253.00653645
"AUS",2038,29955530,27210352.3122442,3383482.24851972
"AUS",2039,30157199,27523286.9935965,3361854.59398932
"AUS",2040,30355784,27838395.3450189,3339310.2283242
"AUS",2041,30551298,28157614.7108381,3315944.31765223
"AUS",2042,30744528,28478329.379459,3291552.04464352
"AUS",2043,30935796,28800256.117541,3266092.39342023
"AUS",2044,31124643,29123734.5276539,3241749.02182814
"AUS",2045,31310778,29451104.85597,3216506.40555786
"AUS",2046,31493926,29780619.443889,3192425.10444712
"AUS",2047,31673994,30114449.8543505,3167460.34617548
"AUS",2048,31850587,30449008.3652147,3143593.86845837
"AUS",2049,32023534,30784580.1778155,3118689.21150302
"AUS",2050,32192919,31118109.6066498,3093667.49253151
"NZL",1990,3397389,2880517.95069684,518093.159187835
"NZL",1991,3481599,2898902.4870469,513842.346576961
"NZL",1992,3532563,2956052.87152699,517631.532686041
"NZL",1993,3573742,3031566.07276071,524713.31170521
"NZL",1994,3620890,3095802.96556924,529308.263990345
"NZL",1995,3673893,3144947.33515647,531159.998399518
"NZL",1996,3728457,3177064.39956261,530507.928614974
"NZL",1997,3775852,3199518.14848675,530768.155107774
"NZL",1998,3810044,3226791.0816778,531342.945120844
"NZL",1999,3833494,3267739.03911158,534829.583664406
"NZL",2000,3855266,3323215.57059876,539522.045949618
"NZL",2001,3889579,3380936.60007934,545571.641558122
"NZL",2002,3948584,3427467.9226781,550000.709114964
"NZL",2003,4019941,3469776.29771183,554283.75690091
"NZL",2004,4081409,3520647.15886107,559943.882125021
"NZL",2005,4132781,3571916.82791805,565303.363522045
"NZL",2006,4179978,3622210.93029676,569819.745462775
"NZL",2007,4221494,3664961.97791588,579575.382554138
"NZL",2008,4260239,3706387.83410978,589447.21176441
"NZL",2009,4302886,3746293.06934927,598924.535765066
"NZL",2010,4346338,3785497.12424574,608293.694599914
"NZL",2011,4381269,3835891.38215435,619147.557477069
"NZL",2012,4410284,3898497.91986185,625947.444654358
"NZL",2013,4450644,3953071.73523652,631273.586474227
"NZL",2014,4514195,3986088.32804077,634334.360832884
"NZL",2015,4590590,4004316.65646464,633212.724290342
"NZL",2016,4668081,4020891.45411144,633038.287039149
"NZL",2017,4746252,4034491.63676939,631597.732273803
"NZL",2018,4838526,4033953.72888355,627176.74762934
"NZL",2019,4959034,4011182.82310627,619409.344642525
"NZL",2020,5061133,4002916.73820862,614143.512924873
"NZL",2021,5129727,4020901.11228141,612020.873625439
"NZL",2022,5185288,4049193.79598587,611503.160480189
"NZL",2023,5228100,4084858.74409441,611307.167039651
"NZL",2024,5269939,4121282.23875077,611227.188777707
"NZL",2025,5310695,4157726.24863601,610204.125825339
"NZL",2026,5350410,4194985.05721991,609300.969458415
"NZL",2027,5388806,4232451.86410496,607479.096482597
"NZL",2028,5425762,4269275.35708348,605698.701859757
"NZL",2029,5461373,4307161.95359665,604064.765398738
"NZL",2030,5495670,4343478.95706984,601390.185364114
"NZL",2031,5528743,4380770.09548102,598844.438961985
"NZL",2032,5560491,4416499.90981012,595259.123699688
"NZL",2033,5590867,4451540.34249071,591702.503386326
"NZL",2034,5619900,4486820.05017883,587220.413174612
"NZL",2035,5647638,4521352.82041802,582756.366466831
"NZL",2036,5674271,4556782.71270442,578397.471675216
"NZL",2037,5699822,4590454.75455198,572974.033224195
"NZL",2038,5724319,4624988.92881407,567646.911361858
"NZL",2039,5747927,4658455.82242085,562293.153688278
"NZL",2040,5770708,4689951.04240242,555853.111957839
"NZL",2041,5792644,4722144.15386135,549485.865176593
"NZL",2042,5813704,4753255.41169623,543092.83719983
"NZL",2043,5833850,4785128.1743617,536774.857084087
"NZL",2044,5853055,4815113.98748175,529385.423509603
"NZL",2045,5871298,4846768.12520843,523121.974050712
"NZL",2046,5888568,4877426.22654608,516838.728872622
"NZL",2047,5904945,4907020.81052406,510529.395278025
"NZL",2048,5920383,4934718.91936721,503151.569754862
"NZL",2049,5934989,4963998.24835396,496879.438192724
"NZL",2050,5949002,4991963.35788759,490556.3992078
"FJI",1990,780430,282644.183334828,396448.11193829
"FJI",1991,784832,292587.458207616,397618.853461633
"FJI",1992,786859,303515.623510693,399959.840327174
"FJI",1993,789198,317613.57732787,404670.310872557
"FJI",1994,790803,330840.930041995,409197.992420363
"FJI",1995,792246,345761.291316081,414325.853333434
"FJI",1996,796538,357286.155839395,414373.2000231
"FJI",1997,804572,365663.980352287,415930.457435755
"FJI",1998,813947,370540.096591056,415751.885565031
"FJI",1999,823422,374896.46863941,414050.146826293
"FJI",2000,832509,379416.919216489,412579.323466773
"FJI",2001,841320,380238.197118813,407328.959254505
"FJI",2002,849891,381168.879303346,402291.587980106
"FJI",2003,858306,381701.863904016,395979.988488954
"FJI",2004,866694,382245.636868376,389796.16796701
"FJI",2005,874923,385199.611851557,387078.634348394
"FJI",2006,883083,390051.67124721,386301.174408295
"FJI",2007,890648,396570.81136431,386258.095229541
"FJI",2008,896731,405175.019041385,387313.47527854
"FJI",2009,901383,415894.242514003,389428.245263112
"FJI",2010,905169,426594.37077496,390490.615564607
"FJI",2011,908355,436193.999042225,391333.784698714
"FJI",2012,911059,446085.269998979,392363.172966844
"FJI",2013,913453,454197.424498031,391649.05036165
"FJI",2014,915560,464502.599501944,392891.782078728
"FJI",2015,917200,474592.237243785,392900.13083297
"FJI",2016,918371,484997.893008381,393082.969736631
"FJI",2017,919019,497846.072823304,395319.35683593
"FJI",2018,918996,509094.707702754,395962.550435475
"FJI",2019,918465,520736.228381049,396799.007038918
"FJI",2020,920422,531056.406735171,396535.502193559
"FJI",2021,924610,540130.433371908,395290.987551508
"FJI",2022,929766,548654.177502727,393621.620923974
"FJI",2023,936375,556321.98638366,391336.804164998
"FJI",2024,943072,561738.658342099,387198.432357233
"FJI",2025,949992,567004.774777051,383003.225290318
"FJI",2026,957162,572703.471303708,380139.41213713
"FJI",2027,964494,577690.478115986,375846.817087509
"FJI",2028,971841,582650.865728036,371588.562326553
"FJI",2029,979073,587663.024105455,367412.848684419
"FJI",2030,986172,591144.343988675,362948.856791716
"FJI",2031,993129,596289.102422747,358950.347840009
"FJI",2032,999949,599908.595338362,354669.088123494
"FJI",2033,1006621,603603.540955335,350479.47539342
"FJI",2034,1013135,607380.062874148,346381.281862733
"FJI",2035,1019549,610583.699263106,341038.047214994
"FJI",2036,1025842,612880.930981574,336747.76427559
"FJI",2037,1031992,616836.177024628,332880.487445639
"FJI",2038,1038011,618652.403490907,327465.701230526
"FJI",2039,1043850,621189.826124443,323437.275470614
"FJI",2040,1049476,623844.661526324,319507.068289318
"FJI",2041,1054902,625980.422826007,314406.456713515
"FJI",2042,1060105,628866.008555756,310667.339555987
"FJI",2043,1065062,629687.285810591,305473.296390257
"FJI",2044,1069814,631253.65717779,301619.720811281
"FJI",2045,1074382,632289.074090966,296617.962698556
"FJI",2046,1078746,633435.488984432,291713.712032304
"FJI",2047,1082892,635335.749086705,288117.374585831
"FJI",2048,1086848,635147.693145684,283104.905193735
"FJI",2049,1090614,635066.118718447,278184.582262835
"FJI",2050,1094174,637286.208592052,274818.264736687
"NCL",1990,177264,96861.1788067515,66172.4884917411
"NCL",1991,181720,99581.7741580453,67026.1941448382
"NCL",1992,186262,100729.080542462,67469.4784765545
"NCL",1993,190782,103982.556006332,69639.6934721305
"NCL",1994,195264,106686.332350049,70489.1838741396
"NCL",1995,199701,109989.434204135,72688.6695609937
"NCL",1996,204086,112746.587223033,73571.925560793
"NCL",1997,208421,117070.736634024,74848.5037496222
"NCL",1998,212756,119855.609242513,75748.7450412679
"NCL",1999,217118,122624.56360136,76640.3522508498
"NCL",2000,221537,126913.337275489,77878.6387826864
"NCL",2001,225987,129631.350475912,78739.0425112949
"NCL",2002,230399,132370.366190825,79614.0608249168
"NCL",2003,234685,136139.932249611,79574.749131815
"NCL",2004,238649,139137.394248457,80603.7318404854
"NCL",2005,242141,143375.140930284,80828.9385110328
"NCL",2006,245635,147621.470881593,81047.0820526391
"NCL",2007,249367,151102.591762342,79882.2618870981
"NCL",2008,253077,155225.484733895,80023.075980828
"NCL",2009,256976,159236.660232862,80100.8654504701
"NCL",2010,261426,161299.947212596,79689.8548728895
"NCL",2011,266303,164699.609091899,79477.1369455094
"NCL",2012,271303,168018.783426648,79236.1308205217
"NCL",2013,276394,169678.068264868,78677.5400334305
"NCL",2014,280798,172704.221540039,77386.591072586
"NCL",2015,283032,177729.020040137,77934.6504988835
"NCL",2016,283748,182133.442350254,78604.9593301098
"NCL",2017,284349,188303.809754914,79592.3319582626
"NCL",2018,284880,194608.256107835,80595.3383880932
"NCL",2019,285374,199327.899528338,81317.8495588246
"NCL",2020,286403,205427.317451284,82170.9269805135
"NCL",2021,287800,211323.83599722,82911.744266852
"NCL",2022,289950,215975.168132437,82131.4019658562
"NCL",2023,292991,218955.531057268,82108.3241464755
"NCL",2024,295966,223741.916301197,82377.7055472588
"NCL",2025,298873,228592.07757141,82660.5280503759
"NCL",2026,301712,230978.549079917,81402.1318343321
"NCL",2027,304499,235931.809299866,81707.9859047156
"NCL",2028,307233,240940.914550195,82022.438995811
"NCL",2029,309909,244213.623999303,82088.6131090094
"NCL",2030,312529,248559.333693833,81141.2700901356
"NCL",2031,315098,251921.624383525,81231.8707195857
"NCL",2032,317611,257144.746246194,81584.0761182705
"NCL",2033,320065,259822.223610829,80421.1644509709
"NCL",2034,322481,265144.30307522,80786.1548432311
"NCL",2035,324862,268677.161379293,80914.3574810227
"NCL",2036,327183,273302.708270295,80016.3822692499
"NCL",2037,329447,276942.877002978,80167.6749219146
"NCL",2038,331656,280634.151048074,80330.221675471
"NCL",2039,333802,285429.685861679,79460.2788479398
"NCL",2040,335889,289238.409117298,79645.3590322994
"NCL",2041,337916,292279.738159779,78569.8220859622
"NCL",2042,339885,296200.185356812,78776.6450417053
"NCL",2043,341793,300181.688916976,78995.1812939411
"NCL",2044,343639,303388.148609442,77953.8992954816
"NCL",2045,345421,307494.333002336,78194.4351964704
"NCL",2046,347128,310830.586988085,77179.0232997626
"NCL",2047,348766,315082.318804012,77444.4756656325
"NCL",2048,350320,318565.882621603,76455.8118291847
"NCL",2049,351790,322990.988942267,76750.3340060832
"NCL",2050,353191,326627.801954183,75786.1893423105
"PNG",1990,3864972,722000.314620649,4090963.1428119
"PNG",1991,3990995,725900.433350581,4175866.92040456
"PNG",1992,4136644,728103.264385333,4245806.98750001
"PNG",1993,4291588,728278.669807074,4312233.37375349
"PNG",1994,4451694,728621.509025553,4382444.07634487
"PNG",1995,4616439,730425.767566733,4457823.44356765
"PNG",1996,4785895,732434.790148969,4537318.09828674
"PNG",1997,4960439,734587.805635751,4620526.12682063
"PNG",1998,5138829,738231.803393341,4709445.28412991
"PNG",1999,5321388,740817.997109025,4800010.8242436
"PNG",2000,5508297,744511.779230495,4891927.94070472
"PNG",2001,5698489,756449.297348824,4979121.83387561
"PNG",2002,5892596,768122.572801529,5065430.07530128
"PNG",2003,6090980,779626.595391875,5152443.61334301
"PNG",2004,6293166,792138.329101759,5241429.51258556
"PNG",2005,6498818,804580.155960669,5331801.10598573
"PNG",2006,6708217,816921.992833565,5423320.38453735
"PNG",2007,6921066,829204.923056651,5516223.51238957
"PNG",2008,7137988,842433.750238863,5610836.97534936
"PNG",2009,7358890,855412.704905223,5704639.69430172
"PNG",2010,7583269,867027.135658777,5795490.57273321
"PNG",2011,7806637,879918.587222641,5888471.05354072
"PNG",2012,8026545,893399.962250258,5986242.64861158
"PNG",2013,8245627,906919.510184004,6083266.19673677
"PNG",2014,8464153,922630.415589132,6182631.62303422
"PNG",2015,8682174,940492.554053858,6284241.71181089
"PNG",2016,8899169,958479.943464384,6386837.91711338
"PNG",2017,9114796,978555.197505243,6490509.49686641
"PNG",2018,9329227,1000797.92248597,6596783.4205342
"PNG",2019,9542486,1024052.43245838,6703134.06799863
"PNG",2020,9749640,1048842.82906856,6812988.47957463
"PNG",2021,9949437,1077460.56384899,6930377.06555657
"PNG",2022,10142619,1107560.08876997,7049821.74722328
"PNG",2023,10329931,1141359.8019193,7175671.64775834
"PNG",2024,10515788,1176108.7233786,7299954.22121481
"PNG",2025,10701144,1213750.04392054,7423550.41666573
"PNG",2026,10886097,1253385.12048901,7547284.57775087
"PNG",2027,11069871,1295885.01979833,7669119.54077875
"PNG",2028,11252452,1340495.03166066,7791627.37152756
"PNG",2029,11434334,1387939.86602106,7911888.52800697
"PNG",2030,11615322,1437351.80135342,8030932.33231072
"PNG",2031,11795728,1490508.93679474,8146729.5617532
"PNG",2032,11975671,1546504.82632664,8260091.31346377
"PNG",2033,12154395,1605449.22227721,8371529.80465091
"PNG",2034,12331461,1668325.67527887,8480428.71805701
"PNG",2035,12507085,1734069.04966265,8585867.29041979
"PNG",2036,12681353,1804809.313328,8689283.5488453
"PNG",2037,12854191,1878294.63557839,8787540.42164147
"PNG",2038,13025474,1955618.96634241,8881465.42690116
"PNG",2039,13194712,2036129.09474644,8973948.95773398
"PNG",2040,13362082,2118740.47771897,9064110.81746093
"PNG",2041,13527645,2204372.15790332,9150984.66880229
"PNG",2042,13690710,2292238.6055946,9235941.37922723
"PNG",2043,13851796,2383378.73298163,9319350.93470912
"PNG",2044,14009881,2476510.68556542,9397851.70195236
"PNG",2045,14165403,2573266.00591596,9476812.97877653
"PNG",2046,14319594,2671742.50890074,9549724.17514072
"PNG",2047,14471387,2773460.76087938,9619661.1976447
"PNG",2048,14620589,2877347.28060545,9686018.60020824
"PNG",2049,14766879,2983477.82222635,9748998.95908946
"PNG",2050,14910369,3094374.92794444,9811568.84849731
"SLB",1990,324171,41385.565025866,258900.395161813
"SLB",1991,333952,42161.7477960905,264469.145266386
"SLB",1992,343916,44138.6850277393,272508.403214738
"SLB",1993,354086,45954.9375010591,278601.808600171
"SLB",1994,364505,48970.5216663695,287101.685847931
"SLB",1995,375189,50854.3693978235,294571.535945883
"SLB",1996,386069,52710.7848597012,301889.040560107
"SLB",1997,397050,54552.3233849641,309129.832514797
"SLB",1998,408145,57479.5722108564,317095.640029891
"SLB",1999,419229,59304.1034852074,324259.533572344
"SLB",2000,429978,62282.2563014852,332491.429794082
"SLB",2001,440395,66431.2719263389,341784.080200729
"SLB",2002,450760,69482.6515218742,350308.368089449
"SLB",2003,461216,73657.4620134601,359564.715881496
"SLB",2004,471785,77832.0633339339,368729.400044512
"SLB",2005,482486,81826.2084288456,376010.910161124
"SLB",2006,493430,85961.5345641732,384873.234298685
"SLB",2007,504619,89881.6731038665,391766.85776794
"SLB",2008,516001,94931.9865659175,399301.551741179
"SLB",2009,527833,98735.7743831856,405696.498703188
"SLB",2010,540394,103568.877522696,412321.380326206
"SLB",2011,553721,108249.46137134,418369.53989464
"SLB",2012,567763,112779.451989651,423895.181616273
"SLB",2013,582365,117184.240124321,429029.903926232
"SLB",2014,597375,121280.602636535,432182.464950827
"SLB",2015,612660,125513.335292005,436901.380863774
"SLB",2016,628102,130870.463714492,442284.85182343
"SLB",2017,643634,134800.212543153,445220.420300979
"SLB",2018,659249,139862.176506904,448881.985410672
"SLB",2019,674993,144875.57648746,452500.988899144
"SLB",2020,691191,150001.953150432,457505.957108817
"SLB",2021,707851,154778.336118759,460605.409895585
"SLB",2022,724273,159586.233367805,463913.469092455
"SLB",2023,740424,164435.512625199,467440.277462643
"SLB",2024,756673,169246.160494692,470945.837898273
"SLB",2025,773027,175180.16835117,475095.953957624
"SLB",2026,789449,179919.158805699,478566.696518711
"SLB",2027,805947,185788.891825393,482686.826801266
"SLB",2028,822593,191609.94562317,486743.748123313
"SLB",2029,839363,197387.780971999,490753.106820291
"SLB",2030,856264,203120.766492577,494711.911279699
"SLB",2031,873346,208796.971646976,498592.768501831
"SLB",2032,890636,214141.35516642,500857.813966649
"SLB",2033,908135,220852.626536803,505189.206450583
"SLB",2034,925799,226345.027376353,508830.750519281
"SLB",2035,943640,231781.187741088,512405.154508075
"SLB",2036,961667,238323.660893012,516515.592195635
"SLB",2037,979865,244811.27502258,520555.38262924
"SLB",2038,998284,249780.623550012,522428.48728418
"SLB",2039,1016888,256138.335785259,526311.648873819
"SLB",2040,1035616,262162.809381083,528694.998918518
"SLB",2041,1054447,268144.344855645,531065.098577738
"SLB",2042,1073371,274086.03362677,533426.932533113
"SLB",2043,1092351,281159.627262666,536366.058162624
"SLB",2044,1111355,286749.958384135,537333.255350451
"SLB",2045,1130412,293770.766764684,540297.696768966
"SLB",2046,1149476,299310.29442981,541324.046783056
"SLB",2047,1168539,305992.35455556,542944.651398028
"SLB",2048,1187560,312358.112432214,543231.499882111
"SLB",2049,1206524,317871.836780702,544440.060869075
"SLB",2050,1225407,324235.131674619,544883.455047996
"VUT",1990,150882,26126.3769038056,115149.587094551
"VUT",1991,154678,28310.4255291638,119099.031536482
"VUT",1992,158577,29323.2940464254,122180.391860106
"VUT",1993,162548,30514.0635381549,126977.877303935
"VUT",1994,166560,32690.9221902017,130763.688760807
"VUT",1995,170612,33479.4738939817,131948.514758634
"VUT",1996,174714,34456.3114575821,134871.847705393
"VUT",1997,178871,35220.9133956874,135991.860055571
"VUT",1998,183088,37151.533688718,137851.743423927
"VUT",1999,187432,37869.7340902301,138855.691664177
"VUT",2000,192074,38526.8177889772,139659.714485042
"VUT",2001,197034,40500.6242577423,142716.485479663
"VUT",2002,202125,41271.4904143476,144930.117501546
"VUT",2003,207258,43207.0173407058,147864.014899304
"VUT",2004,212422,45357.8254606397,152479.498357044
"VUT",2005,217632,46096.1623290693,154614.21114542
"VUT",2006,222923,47998.6363004266,157435.527065399
"VUT",2007,228345,50099.6299459152,161860.342902187
"VUT",2008,233952,51933.7299958966,164456.811653673
"VUT",2009,239689,53969.9360421212,168656.050131629
"VUT",2010,245453,55766.2770469296,171144.781281956
"VUT",2011,251294,56583.1257411637,174544.557371047
"VUT",2012,257313,58555.1449013458,178545.195928694
"VUT",2013,263534,60481.7594693664,182405.306336184
"VUT",2014,269927,61172.0946774498,185427.91199102
"VUT",2015,276438,63269.1598116033,190766.103068319
"VUT",2016,283218,65066.4858871964,194242.597575013
"VUT",2017,290239,66807.0107738795,197557.874717044
"VUT",2018,297298,67346.56808993,200142.617844721
"VUT",2019,304404,69066.1095123586,203413.884180234
"VUT",2020,311685,70744.5016603301,206573.944848164
"VUT",2021,319137,72382.707113246,209627.840081219
"VUT",2022,326740,73985.4318418314,212591.050988554
"VUT",2023,334506,75550.214345931,215458.018690248
"VUT",2024,342325,77102.1689914555,218301.321843278
"VUT",2025,350202,78640.3275823667,221118.097555125
"VUT",2026,358162,79916.3507016378,222296.055974671
"VUT",2027,366230,82571.0619009912,225694.235862709
"VUT",2028,374415,84035.0947478066,228356.235727735
"VUT",2029,382716,85227.6884164759,229389.416695409
"VUT",2030,391135,87790.6605136334,232599.997443338
"VUT",2031,399683,90321.5798520327,235739.323413805
"VUT",2032,408365,91418.2165464719,236611.854590868
"VUT",2033,417158,93633.5872738866,238096.83621074
"VUT",2034,426050,96073.2308414505,241072.644055862
"VUT",2035,435047,98230.7658712737,242479.548186748
"VUT",2036,444151,99223.0119936688,243228.091347312
"VUT",2037,453374,102451.838879159,245183.887915937
"VUT",2038,462717,104513.12573344,246476.788188029
"VUT",2039,472147,106549.44328779,247749.112035023
"VUT",2040,481641,108566.338829128,249013.26921919
"VUT",2041,491182,111689.760618264,250872.385388715
"VUT",2042,500781,113404.861606171,250684.430918905
"VUT",2043,510431,116485.871743683,252527.765750905
"VUT",2044,520124,118164.130092055,252364.820696603
"VUT",2045,529838,120942.627746594,252803.687164756
"VUT",2046,539582,123977.449210685,254656.382162489
"VUT",2047,549346,125616.642334703,254560.877843836
"VUT",2048,559073,128364.274432856,255072.235647223
"VUT",2049,568810,131100.015822507,255603.804433818
"VUT",2050,578567,133822.011970956,256150.108803302
"GUM",1990,138263,110947.975958861,11282.8450127655
"GUM",1991,140739,116158.278799764,11425.4044721079
"GUM",1992,143173,119610.541093642,11482.6119449896
"GUM",1993,145541,123126.816498444,11543.1390467291
"GUM",1994,147843,126708.738323762,11606.9073273675
"GUM",1995,150094,130344.983810146,11672.6851173265
"GUM",1996,152261,133166.076670979,10692.1667400056
"GUM",1997,154330,135100.110153567,10691.3756236636
"GUM",1998,156357,137070.933824517,10693.4771068772
"GUM",1999,158395,139032.166419395,10694.7820322611
"GUM",2000,160188,141209.079331785,10712.4129148251
"GUM",2001,161524,141910.799633491,10691.9095614274
"GUM",2002,162563,141969.574872511,9657.79420901435
"GUM",2003,163385,141255.317195581,9609.20525140007
"GUM",2004,164004,142581.888246628,9633.91136801542
"GUM",2005,164430,142212.491637779,9608.95213768777
"GUM",2006,164675,143865.189008653,9655.3818126613
"GUM",2007,164763,143788.350539866,9650.22486844741
"GUM",2008,164725,143821.520716345,9652.45105478828
"GUM",2009,164580,145825.7382428,9721.71588285332
"GUM",2010,164905,144628.725629908,8677.72353779449
"GUM",2011,165649,143979.136608129,8638.74819648775
"GUM",2012,166392,145199.288427328,8654.26222414539
"GUM",2013,167054,144623.894070181,8619.96719623595
"GUM",2014,167543,146063.9955116,8648.52605002895
"GUM",2015,167978,147555.036969127,8679.70805700746
"GUM",2016,168346,149109.571953002,8714.1957634871
"GUM",2017,168606,152663.606277357,8807.51574677058
"GUM",2018,168678,154507.404640795,8857.11236794366
"GUM",2019,168624,158411.614005124,8966.6951323655
"GUM",2020,169231,159781.600297818,8987.71501675225
"GUM",2021,170534,161492.722858785,7974.94927697702
"GUM",2022,171774,162265.534947082,7963.95263543959
"GUM",2023,172952,163097.27554466,7955.96466071511
"GUM",2024,174114,165891.312588304,7994.7620524484
"GUM",2025,175263,166749.399473933,7987.99518438005
"GUM",2026,176397,167621.898331604,7981.99515864782
"GUM",2027,177508,170471.190030872,8022.17364851162
"GUM",2028,178605,171378.18090199,8017.69267377733
"GUM",2029,179686,172300.568769965,8013.97994278909
"GUM",2030,180746,173243.114647074,8011.24229581844
"GUM",2031,181795,174196.210016777,8009.02115019665
"GUM",2032,182823,175169.426166292,8007.74519617335
"GUM",2033,183827,176165.63399283,8007.52881785592
"GUM",2034,184818,177174.301204428,8007.87802053913
"GUM",2035,185789,177244.077959406,6970.27272874067
"GUM",2036,186724,178305.948887128,6972.85833636812
"GUM",2037,187620,179405.180684362,6976.86813772519
"GUM",2038,188487,180532.344405715,6981.91387204423
"GUM",2039,189313,179744.65567605,6951.45077200192
"GUM",2040,190097,180949.72566637,6959.60483332194
"GUM",2041,190843,182191.644440718,6969.0792955466
"GUM",2042,191541,181527.714692938,6943.68307568615
"GUM",2043,192200,182851.196670135,6956.29552549428
"GUM",2044,192818,182265.141221255,6933.99993776515
"GUM",2045,193404,183657.008128064,6949.18409133213
"GUM",2046,193945,182190.827296398,5908.89169609941
"GUM",2047,194441,183664.967779429,5924.67637998159
"GUM",2048,194898,183234.307176061,5910.78410245359
"GUM",2049,195309,182848.716649002,5898.34569835491
"GUM",2050,195673,184445.477914684,5918.03672453532
"KIR",1990,75124,23960.38549598,45045.5247324424
