"iso3c","name_1","year","pyrethroid_resistance"
"MLI","Tombouctou",2036,0.951337185585928
"MLI","Tombouctou",2037,0.957719285728029
"MLI","Tombouctou",2038,0.963422654641172
"MLI","Tombouctou",2039,0.968337746006586
"MLI","Tombouctou",2040,0.97265121064128
"MLI","Tombouctou",2041,0.976366333972528
"MLI","Tombouctou",2042,0.979567935529405
"MLI","Tombouctou",2043,0.982356495996102
"MLI","Tombouctou",2044,0.984764317529139
"MLI","Tombouctou",2045,0.986848832914117
"MLI","Tombouctou",2046,0.988650737554951
"MLI","Tombouctou",2047,0.990219217817511
"MLI","Tombouctou",2048,0.991562033595003
"MLI","Tombouctou",2049,0.992721552438713
"MLI","Tombouctou",2050,0.993723866779596
"MOZ","Cabo Delgado",2000,0.0157374424410116
"MOZ","Cabo Delgado",2001,0.0181747886494426
"MOZ","Cabo Delgado",2002,0.0209546292064429
"MOZ","Cabo Delgado",2003,0.024162027506084
"MOZ","Cabo Delgado",2004,0.027759868876814
"MOZ","Cabo Delgado",2005,0.0319042822426659
"MOZ","Cabo Delgado",2006,0.0365354929948516
"MOZ","Cabo Delgado",2007,0.0417008896450282
"MOZ","Cabo Delgado",2008,0.0476261325849749
"MOZ","Cabo Delgado",2009,0.0542262087775125
"MOZ","Cabo Delgado",2010,0.0616148018360844
"MOZ","Cabo Delgado",2011,0.0697875372209313
"MOZ","Cabo Delgado",2012,0.0788338768765738
"MOZ","Cabo Delgado",2013,0.0888673908481771
"MOZ","Cabo Delgado",2014,0.0998431222412922
"MOZ","Cabo Delgado",2015,0.11189910542788
"MOZ","Cabo Delgado",2016,0.125059310148244
"MOZ","Cabo Delgado",2017,0.139379322130416
"MOZ","Cabo Delgado",2018,0.15480687259181
"MOZ","Cabo Delgado",2019,0.171218035678954
"MOZ","Cabo Delgado",2020,0.188901346595817
"MOZ","Cabo Delgado",2021,0.207705431277109
"MOZ","Cabo Delgado",2022,0.227558517691775
"MOZ","Cabo Delgado",2023,0.248439052950527
"MOZ","Cabo Delgado",2024,0.27025593331894
"MOZ","Cabo Delgado",2025,0.292762537243693
"MOZ","Cabo Delgado",2026,0.315765332374628
"MOZ","Cabo Delgado",2027,0.339619358400212
"MOZ","Cabo Delgado",2028,0.363829640828404
"MOZ","Cabo Delgado",2029,0.388685327581793
"MOZ","Cabo Delgado",2030,0.413850344462709
"MOZ","Cabo Delgado",2031,0.439216038553267
"MOZ","Cabo Delgado",2032,0.464360469795187
"MOZ","Cabo Delgado",2033,0.488836755593066
"MOZ","Cabo Delgado",2034,0.513605341029243
"MOZ","Cabo Delgado",2035,0.537937545125835
"MOZ","Cabo Delgado",2036,0.561343391368495
"MOZ","Cabo Delgado",2037,0.584952055646507
"MOZ","Cabo Delgado",2038,0.607846108686047
"MOZ","Cabo Delgado",2039,0.629870180635988
"MOZ","Cabo Delgado",2040,0.651329580119858
"MOZ","Cabo Delgado",2041,0.672087889584268
"MOZ","Cabo Delgado",2042,0.692185111455932
"MOZ","Cabo Delgado",2043,0.71081655049549
"MOZ","Cabo Delgado",2044,0.728924398797657
"MOZ","Cabo Delgado",2045,0.746118205207528
"MOZ","Cabo Delgado",2046,0.762749306775433
"MOZ","Cabo Delgado",2047,0.778711817527326
"MOZ","Cabo Delgado",2048,0.793322709714512
"MOZ","Cabo Delgado",2049,0.80773275590336
"MOZ","Cabo Delgado",2050,0.821255055541525
"MOZ","Gaza",2000,0.0171197772140629
"MOZ","Gaza",2001,0.0197489814154623
"MOZ","Gaza",2002,0.022765396222108
"MOZ","Gaza",2003,0.0262232833002848
"MOZ","Gaza",2004,0.0300776505431541
"MOZ","Gaza",2005,0.0344816947845322
"MOZ","Gaza",2006,0.0394603096806729
"MOZ","Gaza",2007,0.0450699910903258
"MOZ","Gaza",2008,0.0513059960204309
"MOZ","Gaza",2009,0.0583374012096581
"MOZ","Gaza",2010,0.066064188744178
"MOZ","Gaza",2011,0.0746251927929024
"MOZ","Gaza",2012,0.0841875562361958
"MOZ","Gaza",2013,0.0946708087236761
"MOZ","Gaza",2014,0.106173444787403
"MOZ","Gaza",2015,0.118798684424861
"MOZ","Gaza",2016,0.132528359912952
"MOZ","Gaza",2017,0.147378132525244
"MOZ","Gaza",2018,0.163492422185744
"MOZ","Gaza",2019,0.180797587856477
"MOZ","Gaza",2020,0.199217522019274
"MOZ","Gaza",2021,0.218830225086775
"MOZ","Gaza",2022,0.239556613350267
"MOZ","Gaza",2023,0.261159323020842
"MOZ","Gaza",2024,0.283727235892125
"MOZ","Gaza",2025,0.307136044037041
"MOZ","Gaza",2026,0.330693867996602
"MOZ","Gaza",2027,0.355050858623794
"MOZ","Gaza",2028,0.379712177716454
"MOZ","Gaza",2029,0.40520158877099
"MOZ","Gaza",2030,0.430101758588705
"MOZ","Gaza",2031,0.455356554546794
"MOZ","Gaza",2032,0.480584668038564
"MOZ","Gaza",2033,0.504995873454152
"MOZ","Gaza",2034,0.52954120881718
"MOZ","Gaza",2035,0.553652020106468
"MOZ","Gaza",2036,0.577521221722721
"MOZ","Gaza",2037,0.60044086608844
"MOZ","Gaza",2038,0.622906621535018
"MOZ","Gaza",2039,0.644495478313092
"MOZ","Gaza",2040,0.665522153147916
"MOZ","Gaza",2041,0.685541847189134
"MOZ","Gaza",2042,0.705076568892055
"MOZ","Gaza",2043,0.723823758066859
"MOZ","Gaza",2044,0.741567937887194
"MOZ","Gaza",2045,0.758337837483987
"MOZ","Gaza",2046,0.774231953573727
"MOZ","Gaza",2047,0.789189712087989
"MOZ","Gaza",2048,0.80359351080716
"MOZ","Gaza",2049,0.817258542869173
"MOZ","Gaza",2050,0.829715530950603
"MOZ","Inhambane",2000,0.0184763695220313
"MOZ","Inhambane",2001,0.0213029362622311
"MOZ","Inhambane",2002,0.0245861654892227
"MOZ","Inhambane",2003,0.0282511532780444
"MOZ","Inhambane",2004,0.0324113397249606
"MOZ","Inhambane",2005,0.0371615646142906
"MOZ","Inhambane",2006,0.042502211820204
"MOZ","Inhambane",2007,0.0484637136945386
"MOZ","Inhambane",2008,0.0552029507271021
"MOZ","Inhambane",2009,0.0626922579353011
"MOZ","Inhambane",2010,0.0710253392218504
"MOZ","Inhambane",2011,0.0803054784200715
"MOZ","Inhambane",2012,0.090632324168045
"MOZ","Inhambane",2013,0.101818281435402
"MOZ","Inhambane",2014,0.114288604975772
"MOZ","Inhambane",2015,0.127747280861589
"MOZ","Inhambane",2016,0.142053851061289
"MOZ","Inhambane",2017,0.157465423533258
"MOZ","Inhambane",2018,0.174057355421321
"MOZ","Inhambane",2019,0.191972691806786
"MOZ","Inhambane",2020,0.210785214772246
"MOZ","Inhambane",2021,0.230463546127651
"MOZ","Inhambane",2022,0.25150471986646
"MOZ","Inhambane",2023,0.273010267792211
"MOZ","Inhambane",2024,0.295376297565196
"MOZ","Inhambane",2025,0.318568541454459
"MOZ","Inhambane",2026,0.342295581130666
"MOZ","Inhambane",2027,0.366821493518732
"MOZ","Inhambane",2028,0.391837171745694
"MOZ","Inhambane",2029,0.416799247209013
"MOZ","Inhambane",2030,0.441509097798566
"MOZ","Inhambane",2031,0.466446800018047
"MOZ","Inhambane",2032,0.491207716097465
"MOZ","Inhambane",2033,0.515867581136837
"MOZ","Inhambane",2034,0.540040036230734
"MOZ","Inhambane",2035,0.563645330369465
"MOZ","Inhambane",2036,0.587008593352828
"MOZ","Inhambane",2037,0.60981349591342
"MOZ","Inhambane",2038,0.632066963532565
"MOZ","Inhambane",2039,0.653170232826786
"MOZ","Inhambane",2040,0.673799799421504
"MOZ","Inhambane",2041,0.693668407271843
"MOZ","Inhambane",2042,0.712652568828753
"MOZ","Inhambane",2043,0.73073460781284
"MOZ","Inhambane",2044,0.747939626839821
"MOZ","Inhambane",2045,0.764674352942678
"MOZ","Inhambane",2046,0.780176761906329
"MOZ","Inhambane",2047,0.794779431975654
"MOZ","Inhambane",2048,0.808808918774665
"MOZ","Inhambane",2049,0.821922444824055
"MOZ","Inhambane",2050,0.834349388697654
"MOZ","Manica",2000,0.0151094036341373
"MOZ","Manica",2001,0.0174617833671269
"MOZ","Manica",2002,0.0202126007711504
"MOZ","Manica",2003,0.02331280193279
"MOZ","Manica",2004,0.026907395127945
"MOZ","Manica",2005,0.0309566391441622
"MOZ","Manica",2006,0.0354857870336953
"MOZ","Manica",2007,0.0406735282125348
"MOZ","Manica",2008,0.0464391431552253
"MOZ","Manica",2009,0.0530171816218585
"MOZ","Manica",2010,0.0603305084120796
"MOZ","Manica",2011,0.0683880223352461
"MOZ","Manica",2012,0.0773425227237272
"MOZ","Manica",2013,0.0872915541850768
"MOZ","Manica",2014,0.0981037688873056
"MOZ","Manica",2015,0.110068035618702
"MOZ","Manica",2016,0.123086033702689
"MOZ","Manica",2017,0.137234289816586
"MOZ","Manica",2018,0.152369569214569
"MOZ","Manica",2019,0.168594615756729
"MOZ","Manica",2020,0.186046801989565
"MOZ","Manica",2021,0.204571174899284
"MOZ","Manica",2022,0.224126205088787
"MOZ","Manica",2023,0.244660115444916
"MOZ","Manica",2024,0.266099491302882
"MOZ","Manica",2025,0.288214878316654
"MOZ","Manica",2026,0.311189595514442
"MOZ","Manica",2027,0.335102950037899
"MOZ","Manica",2028,0.359421919789104
"MOZ","Manica",2029,0.384157529765901
"MOZ","Manica",2030,0.408710527944296
"MOZ","Manica",2031,0.433896145192377
"MOZ","Manica",2032,0.459102753230404
"MOZ","Manica",2033,0.48417995121126
"MOZ","Manica",2034,0.508786486032601
"MOZ","Manica",2035,0.53316639001632
"MOZ","Manica",2036,0.557029587309836
"MOZ","Manica",2037,0.579948899362302
"MOZ","Manica",2038,0.602230085288257
"MOZ","Manica",2039,0.624952765113683
"MOZ","Manica",2040,0.646362770352389
"MOZ","Manica",2041,0.667527125459637
"MOZ","Manica",2042,0.687618911058362
"MOZ","Manica",2043,0.706764877979473
"MOZ","Manica",2044,0.725176109543401
"MOZ","Manica",2045,0.742216633362205
"MOZ","Manica",2046,0.758940354223715
"MOZ","Manica",2047,0.775227655461299
"MOZ","Manica",2048,0.790091361394854
"MOZ","Manica",2049,0.804242421881142
"MOZ","Manica",2050,0.817557365185755
"MOZ","Maputo",2000,0.0292498189788588
"MOZ","Maputo",2001,0.0334784233108788
"MOZ","Maputo",2002,0.0383172913336315
"MOZ","Maputo",2003,0.0437105288429196
"MOZ","Maputo",2004,0.049899009030427
"MOZ","Maputo",2005,0.0568048296156196
"MOZ","Maputo",2006,0.0643744708830349
"MOZ","Maputo",2007,0.0728088649165725
"MOZ","Maputo",2008,0.0821256186835019
"MOZ","Maputo",2009,0.0923973068126014
"MOZ","Maputo",2010,0.103726814600126
"MOZ","Maputo",2011,0.11611635592044
"MOZ","Maputo",2012,0.129533329021969
"MOZ","Maputo",2013,0.144230955785227
"MOZ","Maputo",2014,0.15994876031335
"MOZ","Maputo",2015,0.176942422611338
"MOZ","Maputo",2016,0.195097305092918
"MOZ","Maputo",2017,0.214516536225543
"MOZ","Maputo",2018,0.234833074831187
"MOZ","Maputo",2019,0.256238965365793
"MOZ","Maputo",2020,0.278649258534623
"MOZ","Maputo",2021,0.301943330842795
"MOZ","Maputo",2022,0.326404101866761
"MOZ","Maputo",2023,0.35106277508476
"MOZ","Maputo",2024,0.375772973940176
"MOZ","Maputo",2025,0.40148340854796
"MOZ","Maputo",2026,0.427102657785662
"MOZ","Maputo",2027,0.45238975318438
"MOZ","Maputo",2028,0.477950416794721
"MOZ","Maputo",2029,0.503014791817992
"MOZ","Maputo",2030,0.527610554918655
"MOZ","Maputo",2031,0.551861232807646
"MOZ","Maputo",2032,0.576036478988078
"MOZ","Maputo",2033,0.59920338089593
"MOZ","Maputo",2034,0.621874315386603
"MOZ","Maputo",2035,0.64358217145562
"MOZ","Maputo",2036,0.664429570663942
"MOZ","Maputo",2037,0.684861388676516
"MOZ","Maputo",2038,0.704052688529517
"MOZ","Maputo",2039,0.722526055642012
"MOZ","Maputo",2040,0.740023939432122
"MOZ","Maputo",2041,0.757097017699813
"MOZ","Maputo",2042,0.773164327189721
"MOZ","Maputo",2043,0.787999911228404
"MOZ","Maputo",2044,0.80242596886835
"MOZ","Maputo",2045,0.815883070188115
"MOZ","Maputo",2046,0.828992410289204
"MOZ","Maputo",2047,0.841055447481625
"MOZ","Maputo",2048,0.852292721159476
"MOZ","Maputo",2049,0.862876381258634
"MOZ","Maputo",2050,0.87280052983451
"MOZ","Maputo Cidade",2000,0.0274399450045386
"MOZ","Maputo Cidade",2001,0.0315301386726255
"MOZ","Maputo Cidade",2002,0.0361173318022344
"MOZ","Maputo Cidade",2003,0.0413501831700041
"MOZ","Maputo Cidade",2004,0.0471393634407574
"MOZ","Maputo Cidade",2005,0.0536272341718343
"MOZ","Maputo Cidade",2006,0.0608899287352885
"MOZ","Maputo Cidade",2007,0.0689859214430888
"MOZ","Maputo Cidade",2008,0.0779660469682547
"MOZ","Maputo Cidade",2009,0.0877907680948739
"MOZ","Maputo Cidade",2010,0.0987289274353165
"MOZ","Maputo Cidade",2011,0.110508667424943
"MOZ","Maputo Cidade",2012,0.123362076260623
"MOZ","Maputo Cidade",2013,0.13738849899458
"MOZ","Maputo Cidade",2014,0.152618084880298
"MOZ","Maputo Cidade",2015,0.169112395783902
"MOZ","Maputo Cidade",2016,0.186746677535063
"MOZ","Maputo Cidade",2017,0.205545258389622
"MOZ","Maputo Cidade",2018,0.225591578911923
"MOZ","Maputo Cidade",2019,0.246612945376809
"MOZ","Maputo Cidade",2020,0.268874533104291
"MOZ","Maputo Cidade",2021,0.291819249272603
"MOZ","Maputo Cidade",2022,0.315602858598769
"MOZ","Maputo Cidade",2023,0.339763344532065
"MOZ","Maputo Cidade",2024,0.36469747411975
"MOZ","Maputo Cidade",2025,0.390028967180794
"MOZ","Maputo Cidade",2026,0.415229906537265
"MOZ","Maputo Cidade",2027,0.440822294402369
"MOZ","Maputo Cidade",2028,0.46606703017942
"MOZ","Maputo Cidade",2029,0.491236234940798
"MOZ","Maputo Cidade",2030,0.516023693912287
"MOZ","Maputo Cidade",2031,0.5409128486336
"MOZ","Maputo Cidade",2032,0.564530918720249
"MOZ","Maputo Cidade",2033,0.588131655812334
"MOZ","Maputo Cidade",2034,0.61099187062945
"MOZ","Maputo Cidade",2035,0.633126927949971
"MOZ","Maputo Cidade",2036,0.654591438278073
"MOZ","Maputo Cidade",2037,0.675600827357463
"MOZ","Maputo Cidade",2038,0.695221929039895
"MOZ","Maputo Cidade",2039,0.714235494953759
"MOZ","Maputo Cidade",2040,0.732240355596039
"MOZ","Maputo Cidade",2041,0.74964172310279
"MOZ","Maputo Cidade",2042,0.766402523561132
"MOZ","Maputo Cidade",2043,0.782002453918432
"MOZ","Maputo Cidade",2044,0.796704997169373
"MOZ","Maputo Cidade",2045,0.810717803640369
"MOZ","Maputo Cidade",2046,0.82377392363103
"MOZ","Maputo Cidade",2047,0.836130463899788
"MOZ","Maputo Cidade",2048,0.847663533938717
"MOZ","Maputo Cidade",2049,0.858456268709336
"MOZ","Maputo Cidade",2050,0.868676417084081
"MOZ","Nampula",2000,0.0160788268838633
"MOZ","Nampula",2001,0.0185878551700765
"MOZ","Nampula",2002,0.0214377466416659
"MOZ","Nampula",2003,0.0247224501689362
"MOZ","Nampula",2004,0.028386732469564
"MOZ","Nampula",2005,0.0325553387502374
"MOZ","Nampula",2006,0.0373645986221565
"MOZ","Nampula",2007,0.0426709240031792
"MOZ","Nampula",2008,0.048643333909032
"MOZ","Nampula",2009,0.0553647356471942
"MOZ","Nampula",2010,0.0628565584430393
"MOZ","Nampula",2011,0.0711707833415085
"MOZ","Nampula",2012,0.0803968193469665
"MOZ","Nampula",2013,0.0905714461980463
"MOZ","Nampula",2014,0.101923043847061
"MOZ","Nampula",2015,0.114182251563757
"MOZ","Nampula",2016,0.127496734282995
"MOZ","Nampula",2017,0.141878393563503
"MOZ","Nampula",2018,0.157483649108809
"MOZ","Nampula",2019,0.174143213297689
"MOZ","Nampula",2020,0.192055570380902
"MOZ","Nampula",2021,0.210982468446176
"MOZ","Nampula",2022,0.230947357678368
"MOZ","Nampula",2023,0.25206569313987
"MOZ","Nampula",2024,0.273907763000584
"MOZ","Nampula",2025,0.296633621423402
"MOZ","Nampula",2026,0.31999328161276
"MOZ","Nampula",2027,0.343712519714277
"MOZ","Nampula",2028,0.368115541659641
"MOZ","Nampula",2029,0.392769437290516
"MOZ","Nampula",2030,0.417756117234972
"MOZ","Nampula",2031,0.443265226802296
"MOZ","Nampula",2032,0.468558410408647
"MOZ","Nampula",2033,0.493353485808636
"MOZ","Nampula",2034,0.517885072724737
"MOZ","Nampula",2035,0.541809907429919
"MOZ","Nampula",2036,0.565545978639148
"MOZ","Nampula",2037,0.588805971554289
"MOZ","Nampula",2038,0.61149114451911
"MOZ","Nampula",2039,0.633369777606275
"MOZ","Nampula",2040,0.654699104106007
"MOZ","Nampula",2041,0.675581030541239
"MOZ","Nampula",2042,0.695174220969358
"MOZ","Nampula",2043,0.714061187401321
"MOZ","Nampula",2044,0.732271402617949
"MOZ","Nampula",2045,0.749609913568885
"MOZ","Nampula",2046,0.766284566915251
"MOZ","Nampula",2047,0.781602261605181
"MOZ","Nampula",2048,0.796514401831818
"MOZ","Nampula",2049,0.810137417710284
"MOZ","Nampula",2050,0.823380161079517
"MOZ","Niassa",2000,0.0402086553876191
"MOZ","Niassa",2001,0.0458768971820271
"MOZ","Niassa",2002,0.0521546922810714
"MOZ","Niassa",2003,0.0592647922408882
"MOZ","Niassa",2004,0.0670093633623851
"MOZ","Niassa",2005,0.0757061330101334
"MOZ","Niassa",2006,0.0853255409119128
"MOZ","Niassa",2007,0.0957777594306555
"MOZ","Niassa",2008,0.107427832628288
"MOZ","Niassa",2009,0.120113778491085
"MOZ","Niassa",2010,0.133854528034589
"MOZ","Niassa",2011,0.148930785742804
"MOZ","Niassa",2012,0.165113526267327
"MOZ","Niassa",2013,0.182528033054322
"MOZ","Niassa",2014,0.201307769775211
"MOZ","Niassa",2015,0.221051452332678
"MOZ","Niassa",2016,0.242374934240746
"MOZ","Niassa",2017,0.264689136583461
"MOZ","Niassa",2018,0.28784641449663
"MOZ","Niassa",2019,0.311886529388757
"MOZ","Niassa",2020,0.336160650987606
"MOZ","Niassa",2021,0.361332064835168
"MOZ","Niassa",2022,0.38690037017018
"MOZ","Niassa",2023,0.412308233609844
"MOZ","Niassa",2024,0.437898140338566
"MOZ","Niassa",2025,0.463489470099784
"MOZ","Niassa",2026,0.489076198505021
"MOZ","Niassa",2027,0.514196762922067
"MOZ","Niassa",2028,0.53876226561449
"MOZ","Niassa",2029,0.56285959840408
"MOZ","Niassa",2030,0.586862095601343
"MOZ","Niassa",2031,0.609976213056377
"MOZ","Niassa",2032,0.63201878709863
"MOZ","Niassa",2033,0.653580162896248
"MOZ","Niassa",2034,0.674415936171245
"MOZ","Niassa",2035,0.694528002344259
"MOZ","Niassa",2036,0.7133603061344
"MOZ","Niassa",2037,0.73173541542963
"MOZ","Niassa",2038,0.749150002044893
"MOZ","Niassa",2039,0.765594139871047
"MOZ","Niassa",2040,0.781037332733783
"MOZ","Niassa",2041,0.795882515277682
"MOZ","Niassa",2042,0.809805890374095
"MOZ","Niassa",2043,0.822950534952162
"MOZ","Niassa",2044,0.835257050412025
"MOZ","Niassa",2045,0.846603137210696
"MOZ","Niassa",2046,0.857449306197832
"MOZ","Niassa",2047,0.867802662721133
"MOZ","Niassa",2048,0.8774056706119
"MOZ","Niassa",2049,0.886512590185293
"MOZ","Niassa",2050,0.894757500114584
"MOZ","Sofala",2000,0.0196878076194149
"MOZ","Sofala",2001,0.0227045946720598
"MOZ","Sofala",2002,0.0261217498571521
"MOZ","Sofala",2003,0.0300043569020131
"MOZ","Sofala",2004,0.0344549782435443
"MOZ","Sofala",2005,0.0394979704317271
"MOZ","Sofala",2006,0.0450903933118431
"MOZ","Sofala",2007,0.051435978517773
"MOZ","Sofala",2008,0.0585529752636074
"MOZ","Sofala",2009,0.0664000274804863
"MOZ","Sofala",2010,0.0750780548548439
"MOZ","Sofala",2011,0.084769213275161
"MOZ","Sofala",2012,0.0953483599083056
"MOZ","Sofala",2013,0.106924734355453
"MOZ","Sofala",2014,0.119731887067716
"MOZ","Sofala",2015,0.133502698383592
"MOZ","Sofala",2016,0.148507248006014
"MOZ","Sofala",2017,0.164665976433864
"MOZ","Sofala",2018,0.181855141079172
"MOZ","Sofala",2019,0.200287635393812
"MOZ","Sofala",2020,0.219777373821113
"MOZ","Sofala",2021,0.239976914128963
"MOZ","Sofala",2022,0.261287063332216
"MOZ","Sofala",2023,0.283524179292925
"MOZ","Sofala",2024,0.306792720827948
"MOZ","Sofala",2025,0.330538418950902
"MOZ","Sofala",2026,0.354844997367615
"MOZ","Sofala",2027,0.379307177455186
"MOZ","Sofala",2028,0.404115809889661
"MOZ","Sofala",2029,0.429370455761906
"MOZ","Sofala",2030,0.454617284882234
"MOZ","Sofala",2031,0.479428359708189
"MOZ","Sofala",2032,0.504118850685281
"MOZ","Sofala",2033,0.528753763410839
"MOZ","Sofala",2034,0.552693098582336
"MOZ","Sofala",2035,0.576607228181518
"MOZ","Sofala",2036,0.599711299415011
"MOZ","Sofala",2037,0.621864189721397
"MOZ","Sofala",2038,0.643583871929104
"MOZ","Sofala",2039,0.664692203826132
"MOZ","Sofala",2040,0.684744135179326
"MOZ","Sofala",2041,0.704301931177972
"MOZ","Sofala",2042,0.722911471251669
"MOZ","Sofala",2043,0.740725445748231
"MOZ","Sofala",2044,0.757280144425174
"MOZ","Sofala",2045,0.773209157509716
"MOZ","Sofala",2046,0.788190957983269
"MOZ","Sofala",2047,0.802490789206002
"MOZ","Sofala",2048,0.816207451606598
"MOZ","Sofala",2049,0.828969163973845
"MOZ","Sofala",2050,0.8410629675941
"MOZ","Tete",2000,0.0172857661486777
"MOZ","Tete",2001,0.0199053214595059
"MOZ","Tete",2002,0.0229515622284235
"MOZ","Tete",2003,0.0263582682188636
"MOZ","Tete",2004,0.030277423283892
"MOZ","Tete",2005,0.0346380283308304
"MOZ","Tete",2006,0.0395963607189363
"MOZ","Tete",2007,0.0452026879081797
"MOZ","Tete",2008,0.0514920138408114
"MOZ","Tete",2009,0.058514573515068
"MOZ","Tete",2010,0.0662764951331412
"MOZ","Tete",2011,0.0749050127749007
"MOZ","Tete",2012,0.0844967251726857
"MOZ","Tete",2013,0.0950221217262423
"MOZ","Tete",2014,0.106570695213856
"MOZ","Tete",2015,0.119255070297805
"MOZ","Tete",2016,0.133098806850379
"MOZ","Tete",2017,0.14815800934668
"MOZ","Tete",2018,0.164311911182159
"MOZ","Tete",2019,0.18165676049133
"MOZ","Tete",2020,0.200008755822227
"MOZ","Tete",2021,0.219515547460147
"MOZ","Tete",2022,0.240466119685648
"MOZ","Tete",2023,0.261927375947222
"MOZ","Tete",2024,0.284379385144305
"MOZ","Tete",2025,0.307638301405103
"MOZ","Tete",2026,0.331766802832388
"MOZ","Tete",2027,0.356104416202979
"MOZ","Tete",2028,0.38095861399378
"MOZ","Tete",2029,0.406142336849865
"MOZ","Tete",2030,0.430846416500659
"MOZ","Tete",2031,0.456055371715072
"MOZ","Tete",2032,0.481257052984438
"MOZ","Tete",2033,0.506073091278365
"MOZ","Tete",2034,0.53112403628664
"MOZ","Tete",2035,0.555216596196799
"MOZ","Tete",2036,0.578626929013311
"MOZ","Tete",2037,0.601777494253534
"MOZ","Tete",2038,0.623866786402189
"MOZ","Tete",2039,0.645310977495434
"MOZ","Tete",2040,0.666118846710723
"MOZ","Tete",2041,0.686611181647139
"MOZ","Tete",2042,0.705893939864573
"MOZ","Tete",2043,0.724477074122183
"MOZ","Tete",2044,0.741922903914776
"MOZ","Tete",2045,0.758573620823484
"MOZ","Tete",2046,0.774513396921019
"MOZ","Tete",2047,0.789679329042428
"MOZ","Tete",2048,0.803978645797549
"MOZ","Tete",2049,0.817293645242061
"MOZ","Tete",2050,0.829882108017629
"MOZ","Zambezia",2000,0.0206474693653652
"MOZ","Zambezia",2001,0.0238076887104667
"MOZ","Zambezia",2002,0.0273786389180312
"MOZ","Zambezia",2003,0.0314456968409953
"MOZ","Zambezia",2004,0.0360830509197303
"MOZ","Zambezia",2005,0.0412659198529882
"MOZ","Zambezia",2006,0.0470327319730772
"MOZ","Zambezia",2007,0.0535686199462158
"MOZ","Zambezia",2008,0.0608286605196704
"MOZ","Zambezia",2009,0.0688960307992241
"MOZ","Zambezia",2010,0.0778892274395938
"MOZ","Zambezia",2011,0.087760862175037
"MOZ","Zambezia",2012,0.0986564317148445
"MOZ","Zambezia",2013,0.110614638762369
"MOZ","Zambezia",2014,0.123728590356623
"MOZ","Zambezia",2015,0.137946359126698
"MOZ","Zambezia",2016,0.153399318047767
"MOZ","Zambezia",2017,0.16991998988462
"MOZ","Zambezia",2018,0.187447341109408
"MOZ","Zambezia",2019,0.206248434025584
"MOZ","Zambezia",2020,0.2259316424839
"MOZ","Zambezia",2021,0.246572666797552
"MOZ","Zambezia",2022,0.268406202060794
"MOZ","Zambezia",2023,0.290764315828744
"MOZ","Zambezia",2024,0.313534852988014
"MOZ","Zambezia",2025,0.337294543855241
"MOZ","Zambezia",2026,0.361622926218618
"MOZ","Zambezia",2027,0.386162046203466
"MOZ","Zambezia",2028,0.410885584505803
"MOZ","Zambezia",2029,0.436050711540527
"MOZ","Zambezia",2030,0.461255387840885
"MOZ","Zambezia",2031,0.48590755571565
"MOZ","Zambezia",2032,0.51068644383218
"MOZ","Zambezia",2033,0.535159369884366
"MOZ","Zambezia",2034,0.558917949509195
"MOZ","Zambezia",2035,0.582247524408451
"MOZ","Zambezia",2036,0.605220795363967
"MOZ","Zambezia",2037,0.627611199581115
"MOZ","Zambezia",2038,0.649299263020056
"MOZ","Zambezia",2039,0.670162173061513
"MOZ","Zambezia",2040,0.690044559890287
"MOZ","Zambezia",2041,0.70925479081466
"MOZ","Zambezia",2042,0.727681891570345
"MOZ","Zambezia",2043,0.744849259794311
"MOZ","Zambezia",2044,0.761342150684858
"MOZ","Zambezia",2045,0.777412326494753
"MOZ","Zambezia",2046,0.792495615349772
"MOZ","Zambezia",2047,0.806623302818481
"MOZ","Zambezia",2048,0.819829570313294
"MOZ","Zambezia",2049,0.83225476587769
"MOZ","Zambezia",2050,0.84420986229476
"MDG","Amoron'i Mania",2000,0.0266465489557588
"MDG","Amoron'i Mania",2001,0.0296502522421805
"MDG","Amoron'i Mania",2002,0.0329361201632143
"MDG","Amoron'i Mania",2003,0.0364453052789516
"MDG","Amoron'i Mania",2004,0.0403228594296815
"MDG","Amoron'i Mania",2005,0.0445137913498353
"MDG","Amoron'i Mania",2006,0.0491277716739333
"MDG","Amoron'i Mania",2007,0.0540065315847611
"MDG","Amoron'i Mania",2008,0.0594325233581318
"MDG","Amoron'i Mania",2009,0.0651532896432295
"MDG","Amoron'i Mania",2010,0.0713453977983988
"MDG","Amoron'i Mania",2011,0.0778823217573978
"MDG","Amoron'i Mania",2012,0.0848158709401662
"MDG","Amoron'i Mania",2013,0.0922863790945575
"MDG","Amoron'i Mania",2014,0.100292038575778
"MDG","Amoron'i Mania",2015,0.108663488109405
"MDG","Amoron'i Mania",2016,0.117415282025439
"MDG","Amoron'i Mania",2017,0.126691186470552
"MDG","Amoron'i Mania",2018,0.136760350527593
"MDG","Amoron'i Mania",2019,0.147155291226852
"MDG","Amoron'i Mania",2020,0.157863964146041
"MDG","Amoron'i Mania",2021,0.169178855507006
"MDG","Amoron'i Mania",2022,0.181049350939424
"MDG","Amoron'i Mania",2023,0.193225841063076
"MDG","Amoron'i Mania",2024,0.205785173907977
"MDG","Amoron'i Mania",2025,0.219244115221168
"MDG","Amoron'i Mania",2026,0.233015532295832
"MDG","Amoron'i Mania",2027,0.247000174740867
